,Date/Time,Source,Month/Day,Month,Day,Hour,Minute,Second,count,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Wind Speed [m/s](Hourly),EMS:Comfort Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature [C](Hourly),EMS:Adaptive Heating Setpoint Temperature [C](Hourly),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Hourly),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Hourly),EMS:Ventilation Setpoint Temperature [C](Hourly),EMS:Minimum Outdoor Temperature for ventilation [C](Hourly),BLOCK1:ZONE1:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE3:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE5:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE2:Zone Operative Temperature [C](Hourly),BLOCK1:ZONE4:Zone Operative Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE3 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE5 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE4 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE3 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE5 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Hourly),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE4 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE3 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE5 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE4 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE3 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE5 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE4 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE3 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE5 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE4 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE3 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE5 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE4 [H](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE3 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE5 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Hourly),EMS:Zone Floor Area_BLOCK1_ZONE4 [m2](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE3 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE5 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Hourly),EMS:Zone Air Volume_BLOCK1_ZONE4 [m3](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE3 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE5 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Hourly),EMS:Ventilation Hours_BLOCK1_ZONE4 [H](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE3:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE3:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE5:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE5:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE4:AFN Zone Infiltration Volume [m3](Hourly),BLOCK1:ZONE4:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),FORSCRIPT_AHST_BLOCK1_ZONE1:Schedule Value [](Hourly),FORSCRIPT_ACST_BLOCK1_ZONE1:Schedule Value [](Hourly),FORSCRIPT_AHST_BLOCK1_ZONE3:Schedule Value [](Hourly),FORSCRIPT_ACST_BLOCK1_ZONE3:Schedule Value [](Hourly),FORSCRIPT_AHST_BLOCK1_ZONE5:Schedule Value [](Hourly),FORSCRIPT_ACST_BLOCK1_ZONE5:Schedule Value [](Hourly),FORSCRIPT_AHST_BLOCK1_ZONE2:Schedule Value [](Hourly),FORSCRIPT_ACST_BLOCK1_ZONE2:Schedule Value [](Hourly),FORSCRIPT_AHST_BLOCK1_ZONE4:Schedule Value [](Hourly),FORSCRIPT_ACST_BLOCK1_ZONE4:Schedule Value [](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE3 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE5 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE4 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE3 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE5 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE4 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly)
0, 01/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,01/01,01,01,01,00,00,744,-7.699260752688169,83.2570564516129,2.397883064516129,16.060300130208333,26.25,20.200000000000262,26.349999999999973,20.100000000000247,23.22500000000017,13.200000000000014,20.130781980456728,20.116395426456982,20.121704104323666,20.53248679950462,20.11542542573085,-5.617101254480334,-7.0071817373937675,-5.617101254480334,-7.0071817373937675,-5.617101254480334,-7.0071817373937675,-5.617101254480334,-7.0071817373937675,-5.617101254480334,-7.0071817373937675,720.5,602.0,373.5,588.5,719.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,744.0,744.0,744.0,744.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,0.0,0.0,0.0,0.0,0.0,3010.588799148214,73.34992030903783,2482.3137806303957,285.4809297808442,2872.5453536491004,73.51137914252399,1748.6549133527799,52.71351569215686,591.9885743432762,174.68973511074006,18086927.41651776,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,0.0,0.0,0.0,0.0,0.0,401634.72467751015,615010.9187733787,12317005.283118024,174198.9021376677,133812.50534314013
1, 02/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,02/01,02,01,01,00,00,672,-6.741592261904757,79.78980654761905,2.6924479166666666,15.226294789083191,26.25,20.20000000000021,26.350000000000126,20.100000000000232,23.22500000000025,13.199999999999937,20.205422569532598,20.202939325008206,20.213292250857723,20.624412733698236,20.203723661974912,-8.30177083333337,-7.834964607130773,-8.30177083333337,-7.834964607130773,-8.30177083333337,-7.834964607130773,-8.30177083333337,-7.834964607130773,-8.30177083333337,-7.834964607130773,632.5,497.5,330.0,501.5,642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,672.0,672.0,672.0,672.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,0.0,0.0,0.0,0.0,0.0,2397.1806225418763,58.40485677737356,2046.4252939704147,235.35114706624563,2410.5975649333373,61.68966186408444,1507.4826961986116,45.44333599209624,519.4923334105612,153.2968405956566,15610671.172289433,13574.400000000142,17640.0,13574.400000000142,17640.0,13574.400000000142,17640.0,13574.400000000142,17640.0,13574.400000000142,17640.0,0.0,0.0,0.0,0.0,0.0,322433.9067766487,522702.7404312968,10587658.175283486,131412.4071063885,113342.51420821453
2, 03/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,03/01,03,01,01,00,00,744,-1.3218077956989283,72.80712365591398,3.092405913978494,16.415231394675967,26.25,20.200000000000262,26.349999999999973,20.100000000000247,23.22500000000017,13.200000000000014,20.255157977729677,20.206976004739253,20.24533653298182,20.581730308019996,20.21098896634088,-4.463263888888845,-2.169653597019307,-4.463263888888845,-2.169653597019307,-4.463263888888845,-2.169653597019307,-4.463263888888845,-2.169653597019307,-4.463263888888845,-2.169653597019307,661.0,484.5,398.5,624.5,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,744.0,744.0,744.0,744.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,0.0,0.0,0.0,0.0,0.0,2058.857341788037,50.16195569137753,1807.9957186226775,207.93032001824872,2182.429296772516,55.850602074216866,1398.6968456560667,42.163967034922145,483.75111223870533,142.74997410254505,11682840.559343044,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,0.0,0.0,0.0,0.0,0.0,165720.17861631364,351942.53898248565,7504494.73655833,98752.02501588772,77614.31447329253
3, 04/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,04/01,04,01,01,00,00,720,5.4906250000000005,66.22638888888889,3.1992361111111065,18.418014630594094,26.25,20.200000000000244,26.35000000000002,20.100000000000243,23.22500000000022,13.19999999999999,20.79899821078156,20.52860113093169,20.577430517444782,20.865614760922707,20.518397802516237,1.9982731481481462,4.302881493143128,1.9982731481481462,4.302881493143128,1.9982731481481462,4.302881493143128,1.9982731481481462,4.302881493143128,1.9982731481481462,4.302881493143128,698.0,543.5,537.0,685.5,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,720.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,0.0,0.0,0.0,0.0,0.0,1663.5170168713817,40.529892576085786,1390.4612867305673,159.91136336491033,1701.9812637075481,43.555444585388265,1084.73616096597,32.69956593853901,348.77993928208434,102.92137018475083,6932373.221522199,14544.000000000176,18900.0,14544.000000000176,18900.0,14544.000000000176,18900.0,14544.000000000176,18900.0,14544.000000000176,18900.0,0.0,0.0,1391.7283913841584,0.0,0.0,38786.78344613251,137185.55887261542,3219728.354628644,44609.760179278455,30738.575623499204
4, 05/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,05/01,05,01,01,00,00,744,12.648017473118287,65.6760752688172,3.1020833333333373,20.62426831597214,28.25,23.879999999999754,28.349999999999874,23.780000000000175,24.445467245370438,16.879999999999782,25.314027511990705,24.890212515638506,24.82287621922157,25.252629334410173,24.785186978164514,9.115450268817208,11.88146486825879,9.115450268817208,11.88146486825879,9.115450268817208,11.88146486825879,9.115450268817208,11.88146486825879,9.115450268817208,11.88146486825879,734.5,654.5,657.5,732.0,699.0,263.5,263.5,263.5,263.5,263.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.5,480.5,480.5,480.5,480.5,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,116.0,110.5,111.5,115.5,107.5,1286.7170272993958,31.349545789646122,1111.75766537065,127.85878017419381,1479.4977513036322,37.861863520599016,1029.2327699010748,31.026406269626786,301.9524177920393,89.10305057602676,5217025.593366915,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,517.7599539855502,357.27658770661026,70174.22108439093,63.901651894583054,0.0,14916.010975553078,52157.15353735424,1489667.137529505,21657.330507300398,15275.37778075945
5, 06/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,06/01,06,01,01,00,00,720,16.91517361111112,73.21354166666667,2.596319444444443,22.457064086130515,28.25,23.87999999999971,28.34999999999992,23.78000000000022,22.457064086130515,16.879999999999804,26.96738319462144,26.59721649409081,26.34786638462035,26.86859895433993,26.36408745297491,15.02569907407406,16.265880625469457,15.02569907407406,16.265880625469457,15.02569907407406,16.265880625469457,15.02569907407406,16.265880625469457,15.02569907407406,16.265880625469457,688.5,673.0,704.0,689.0,711.0,688.5,676.0,712.5,689.0,711.0,31.5,44.0,7.5,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,329.5,331.5,327.5,331.0,324.5,1060.4535199359782,25.836866595913147,900.1129254107829,103.51836937744754,1100.1219651728202,28.153248401144936,729.5104608072847,21.991223556868388,239.72785533364217,70.74122265511151,4483654.874277489,17193.59999999979,20340.0,17193.59999999979,20340.0,17193.59999999979,20340.0,17193.59999999979,20340.0,17193.59999999979,20340.0,40544.55050264326,21981.13160134751,435100.0859031576,32273.76871491437,2549.35957689305,0.0,3068.771549509505,174743.87965769524,0.0,1085.5581352268714
6, 07/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,07/01,07,01,01,00,00,744,20.988138440860215,75.37298387096774,2.4937836021505375,23.561721397569556,28.25,23.879999999999754,28.349999999999874,23.780000000000175,23.561721397569556,16.879999999999782,28.124746168363544,27.990293383685422,27.877621161511314,28.08600624779708,27.89368970595294,18.589021057347747,20.235437674235946,18.589021057347747,20.235437674235946,18.589021057347747,20.235437674235946,18.589021057347747,20.235437674235946,18.589021057347747,20.235437674235946,613.5,564.0,601.0,623.0,649.0,613.5,564.0,601.0,623.0,649.0,130.5,180.0,143.0,121.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,584.0,585.5,585.0,584.0,584.0,704.7661774319502,17.170907885449072,651.1546219901744,74.88667563600328,839.9991695129515,21.49643950826719,574.9438673704308,17.33178590201698,196.45938602359536,57.97314271234509,5533230.719806788,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,170654.16758422964,85662.01089378812,1401579.50089327,142770.06029180117,16265.079777737585,0.0,0.0,0.0,0.0,0.0
7, 08/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,08/01,08,01,01,00,00,744,21.407694892473142,76.74126344086021,2.386290322580646,24.655948017939743,28.25,23.879999999999754,28.349999999999874,23.780000000000175,24.655948017939743,16.879999999999782,28.17650947575878,28.046962059357206,27.9997319273577,28.15765962756129,27.98488248892565,22.116178315412185,21.608748632295665,22.116178315412185,21.608748632295665,22.116178315412185,21.608748632295665,22.116178315412185,21.608748632295665,22.116178315412185,21.608748632295665,616.0,561.0,577.5,628.5,644.0,616.0,561.0,577.5,628.5,644.0,128.0,183.0,166.5,115.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,594.0,597.0,598.5,596.5,592.0,928.5551744426914,22.62329816253432,764.4156441117218,87.91237051611476,978.035490852409,25.028930419344967,649.302317996814,19.573334719915543,189.82731055259495,56.0160855030084,5594060.6282361625,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,17766.719999999816,21018.0,158358.55811526664,76738.83197947312,1482758.8028270213,155978.83240928908,16158.906649181017,0.0,0.0,0.0,0.0,0.0
8, 09/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,09/01,09,01,01,00,00,720,16.255347222222234,79.21215277777777,2.2915972222222254,23.65581973427857,28.25,23.87999999999971,28.34999999999992,23.78000000000022,23.65581973427857,16.879999999999804,26.566641533893435,25.99521229183348,26.199013181354903,26.70506142065541,26.032800432076026,18.8864398148148,17.248124167981004,18.8864398148148,17.248124167981004,18.8864398148148,17.248124167981004,18.8864398148148,17.248124167981004,18.8864398148148,17.248124167981004,702.5,684.5,683.0,691.5,707.0,702.5,697.5,694.5,691.5,709.0,17.5,22.5,25.5,28.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,312.0,312.0,312.0,312.0,311.5,1099.7598718023703,26.79452570161848,935.2870075866539,107.56359917962244,1198.7650022222947,30.677624800320732,820.0724745385431,24.72123168796547,251.7981783634746,74.30305074465127,4364898.607231737,17193.59999999979,20340.0,17193.59999999979,20340.0,17193.59999999979,20340.0,17193.59999999979,20340.0,17193.59999999979,20340.0,20713.05175549199,8473.97761508452,324388.7582884448,35536.21202842858,1512.4840834431936,0.0,7526.07375812983,195749.8341940996,9.048067016372942,1449.701262342118
9, 10/01  01:00:00,JapaneseApartment[AS_ASHRAE55[CA_80[CM_0[HM_0[VC_X[VO_X[MT_X[MW_X[AT_0.1[NS_X[Japan_Asahikawa_Present.csv,10/01,10,01,01,00,00,744,9.38918010752689,75.9616935483871,2.7076948924731146,21.967913874421296,26.25,20.200000000000262,26.349999999999973,20.100000000000247,22.12350341435188,13.200000000000014,21.92957441356282,21.311003216104,21.7873033210628,22.374765937172153,21.46596572249201,13.440125448028708,10.910633788087695,13.440125448028708,10.910633788087695,13.440125448028708,10.910633788087695,13.440125448028708,10.910633788087695,13.440125448028708,10.910633788087695,739.5,663.5,642.0,729.0,728.5,692.5,696.5,696.0,688.5,696.5,4.0,0.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,47.5,47.5,47.5,47.5,15.7863,3.3443,15.0293,12.7588,1.3034,41.0442,8.6952,39.0762,33.1728,3.3888,99.0,70.0,138.0,159.5,74.5,1580.3548228047894,38.503730680699945,1271.153465089428,146.19025037830392,1659.8123180758687,42.47629805548818,1131.1817606731101,34.09967686397016,304.2918363204883,89.7933889047709,5044050.834606706,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,15028.800000000194,19530.0,1391.7053418593464,0.0,21931.952036686296,6986.957222946397,0.0,9451.805229844747,68688.08457426689,1096235.8833321906,12537.847763351518,12902.27702446707
